Time,ActiveClones,CumulativeDrivers,CumulativePassengers
90.88,1,175,726
90.8811,1,175,726
90.882,1,175,726
90.8838,1,175,726
90.8845,1,175,726
90.8847,1,175,726
90.887,1,175,726
90.8912,1,175,726
90.8954,1,175,726
90.8965,1,175,726
90.8966,1,175,726
90.8981,1,175,726
90.8998,1,175,726
90.9034,1,175,726
90.9051,1,175,726
90.9096,1,175,726
90.9102,1,175,726
90.9103,1,175,726
90.9133,1,175,726
90.915,1,175,726
90.9188,1,175,726
90.9197,1,175,726
90.9226,1,175,726
90.9235,1,175,726
90.9309,1,175,726
90.9422,1,175,726
90.944,1,175,726
90.9446,1,175,726
90.9454,2,175,727
90.9455,2,175,727
90.9479,2,175,727
90.9498,2,175,727
90.9516,2,175,727
90.9532,1,175,727
90.9539,1,175,727
90.9597,1,175,727
90.9602,1,175,727
90.9662,1,175,727
90.9676,1,175,727
90.9719,1,175,727
90.975,1,175,727
90.9794,1,175,727
90.9813,1,175,727
90.9815,1,175,727
90.9829,1,175,727
90.9853,1,175,727
90.9853,1,175,727
90.9868,1,175,727
90.9869,1,175,727
90.9873,1,175,727
90.9874,1,175,727
90.988,1,175,727
90.9888,1,175,727
90.9889,1,175,727
90.99,1,175,727
90.9924,1,175,727
90.9968,1,175,727
90.9976,1,175,727
90.9983,1,175,727
90.9985,1,175,727
91.0024,1,175,727
91.0047,1,175,727
91.0087,1,175,727
91.0112,1,175,727
91.0115,1,175,727
91.0162,1,175,727
91.0187,1,175,727
91.0213,1,175,727
91.0248,1,175,727
91.0293,1,175,727
91.0306,1,175,727
91.0371,1,175,727
91.0377,1,175,727
91.0396,1,175,727
91.0424,1,175,727
91.0427,1,175,727
91.0432,1,175,727
91.0457,1,175,727
91.0461,1,175,727
91.047,1,175,727
91.0482,1,175,727
91.0494,1,175,727
91.0495,1,175,727
91.0518,1,175,727
91.0535,1,175,727
91.0564,2,175,728
91.0567,2,175,728
91.0584,2,175,728
91.0586,2,175,728
91.0593,2,175,728
91.0615,2,175,728
91.0618,2,175,728
91.0625,2,175,728
91.064,2,175,728
91.0641,2,175,728
91.0698,2,175,728
91.07,2,175,728
91.0701,2,175,728
91.0701,2,175,728
91.0717,2,175,728
91.0768,2,175,728
91.0773,2,175,728
91.0775,2,175,728
91.0791,3,175,729
91.0829,3,175,729
91.0842,3,175,729
91.0846,3,175,729
91.0903,3,175,729
91.0915,3,175,729
91.0975,3,175,729
91.1087,3,175,729
91.1122,3,175,729
91.118,3,175,729
91.1181,3,175,729
91.1208,3,175,729
91.1225,3,175,729
91.1257,3,175,729
91.1268,3,175,729
91.1273,3,175,729
91.1278,3,175,729
91.129,3,175,729
91.1292,3,175,729
91.1299,3,175,729
91.1304,3,175,729
91.1358,3,175,729
91.1402,3,175,729
91.1415,2,175,729
91.1424,2,175,729
91.1433,2,175,729
91.1435,2,175,729
91.1436,2,175,729
91.1447,3,175,730
91.147,3,175,730
91.1483,3,175,730
91.149,3,175,730
91.1532,3,175,730
91.155,3,175,730
91.1552,3,175,730
91.1554,3,175,730
91.1555,4,175,731
91.1592,4,175,731
91.1598,4,175,731
91.1631,4,175,731
91.1645,4,175,731
91.1657,4,175,731
91.1679,4,175,731
91.1687,4,175,731
91.1738,4,175,731
91.1753,4,175,731
91.1762,4,175,731
91.1766,4,175,731
91.1778,4,175,731
91.1832,4,175,731
91.1856,4,175,731
91.1864,3,175,731
91.1874,3,175,731
91.1875,3,175,731
91.1931,3,175,731
91.1953,3,175,731
91.1961,3,175,731
91.1965,3,175,731
91.1969,3,175,731
91.197,3,175,731
91.1975,3,175,731
91.2002,3,175,731
91.202,3,175,731
91.2029,3,175,731
91.205,3,175,731
91.2102,4,175,732
91.216,4,175,732
91.2173,4,175,732
91.2178,4,175,732
91.221,4,175,732
91.226,4,175,732
91.2323,4,175,732
91.2331,4,175,732
91.2351,4,175,732
91.2393,4,175,732
91.2404,4,175,732
91.2449,4,175,732
91.2475,4,175,732
91.2515,4,175,732
91.2529,4,175,732
91.2529,4,175,732
91.2535,4,175,732
91.2545,4,175,732
91.2551,4,175,732
91.2572,4,175,732
91.2573,4,175,732
91.2605,4,175,732
91.2608,4,175,732
91.2644,4,175,732
91.2661,4,175,732
91.2674,4,175,732
91.2694,4,175,732
91.2745,4,175,732
91.2748,4,175,732
91.2754,4,175,732
91.2765,4,175,732
91.2771,4,175,732
91.2874,4,175,732
91.2919,4,175,732
91.2924,4,175,732
91.2924,4,175,732
91.2925,4,175,732
91.3007,4,175,732
91.3022,4,175,732
91.3024,4,175,732
91.3056,4,175,732
91.3067,4,175,732
91.3076,4,175,732
91.3084,4,175,732
91.309,4,175,732
91.312,4,175,732
91.3143,4,175,732
91.3146,4,175,732
91.3154,4,175,732
91.316,4,175,732
91.3163,4,175,732
91.3185,4,175,732
91.3196,4,175,732
91.3223,4,175,732
91.3226,4,175,732
91.3278,4,175,732
91.3284,4,175,732
91.3339,4,175,732
91.3365,4,175,732
91.3387,4,175,732
91.3413,4,175,732
91.3421,5,175,733
91.3452,5,175,733
91.3456,5,175,733
91.3513,5,175,733
91.3515,5,175,733
91.3536,5,175,733
91.3596,5,175,733
91.3607,5,175,733
91.3608,5,175,733
91.3669,5,175,733
91.3674,5,175,733
91.3789,5,175,733
91.3813,5,175,733
91.3846,5,175,733
91.3867,5,175,733
91.3877,5,175,733
91.3887,5,175,733
91.3888,5,175,733
91.3906,5,175,733
91.3974,5,175,733
91.4,5,175,733
91.4018,5,175,733
91.4031,5,175,733
91.4062,5,175,733
91.4072,5,175,733
91.4106,5,175,733
91.4111,5,175,733
91.4159,5,175,733
91.4164,5,175,733
91.4179,5,175,733
91.4192,5,175,733
91.4209,5,175,733
91.4241,5,175,733
91.4247,5,175,733
91.4254,5,175,733
91.4259,5,175,733
91.4278,5,175,733
91.4295,5,175,733
91.4355,5,175,733
91.4382,5,175,733
91.4386,5,175,733
91.4533,5,175,733
91.4555,5,175,733
91.4618,5,175,733
91.4648,5,175,733
91.4657,5,175,733
91.4682,4,175,733
91.4696,4,175,733
91.4712,4,175,733
91.472,4,175,733
91.475,4,175,733
91.4781,4,175,733
91.4797,4,175,733
91.4805,4,175,733
91.4848,4,175,733
91.4869,4,175,733
91.4884,3,175,733
91.4913,3,175,733
91.4948,3,175,733
91.4955,3,175,733
91.4958,3,175,733
91.4962,3,175,733
91.4972,3,175,733
91.4976,3,175,733
91.4989,3,175,733
91.4991,2,175,733
91.4993,2,175,733
91.5001,2,175,733
91.5049,3,175,734
91.506,3,175,734
91.5094,3,175,734
91.5102,3,175,734
91.5104,3,175,734
91.5148,3,175,734
91.5151,3,175,734
91.5162,3,175,734
91.5177,3,175,734
91.5224,3,175,734
91.5245,3,175,734
91.5277,3,175,734
91.5278,3,175,734
91.529,3,175,734
91.5292,3,175,734
91.5299,3,175,734
91.5318,3,175,734
91.5323,3,175,734
91.5339,3,175,734
91.5349,3,175,734
91.5448,3,175,734
91.547,3,175,734
91.5478,3,175,734
91.5522,3,175,734
91.555,3,175,734
91.5586,3,175,734
91.5597,3,175,734
91.5617,3,175,734
91.5622,3,175,734
91.5622,3,175,735
91.5637,3,175,735
91.5641,3,175,735
91.5643,3,175,735
91.5683,3,175,735
91.569,3,175,735
91.5694,3,175,735
91.5724,2,175,735
91.5731,2,175,735
91.574,2,175,735
91.577,2,175,735
91.5774,2,175,735
91.5779,2,175,735
91.5796,2,175,735
91.5796,2,175,735
91.5817,2,175,735
91.5825,2,175,735
91.5847,2,175,735
91.5886,2,175,735
91.5895,2,175,735
91.5906,2,175,735
91.5919,2,175,735
91.5953,2,175,735
91.5968,2,175,735
91.5989,2,175,735
91.6016,2,175,735
91.6034,2,175,735
91.6058,2,175,735
91.6151,2,175,735
91.6154,2,175,735
91.6196,2,175,735
91.6205,2,175,735
91.6219,2,175,735
91.6224,2,175,735
91.6232,2,175,735
91.6278,2,175,735
91.6287,2,175,735
91.6291,2,175,735
91.6301,2,175,735
91.6309,2,175,735
91.634,2,175,735
91.6351,2,175,735
91.6414,2,175,735
91.642,2,175,735
91.6442,2,175,735
91.6481,2,175,735
91.6485,2,175,735
91.6488,2,175,735
91.6522,2,175,735
91.6547,2,175,735
91.6561,2,175,735
91.6564,2,175,735
91.657,2,175,735
91.6586,2,175,735
91.6614,2,175,735
91.6643,2,175,735
91.6649,2,175,735
91.6651,3,175,736
91.6692,3,175,736
91.6695,3,175,736
91.6745,3,175,736
91.6751,3,175,736
91.6754,3,175,736
91.6763,3,175,736
91.6818,3,175,736
91.6824,3,175,736
91.6878,3,175,736
91.6889,3,175,736
91.692,3,175,736
91.6971,2,175,736
91.7005,2,175,736
91.7006,2,175,736
91.7012,2,175,736
91.7039,2,175,736
91.708,2,175,736
91.7086,2,175,736
91.7122,2,175,736
91.713,2,175,736
91.7157,2,175,736
91.716,2,175,736
91.7163,2,175,736
91.7176,2,175,736
91.7239,2,175,736
91.7275,2,175,736
91.7281,2,175,736
91.7288,2,175,736
91.7328,2,175,736
91.7335,2,175,736
91.7382,2,175,736
91.7383,2,175,736
91.7408,2,175,736
91.7421,2,175,736
91.7429,2,175,736
91.7443,2,175,736
91.7473,2,175,736
91.7493,2,175,736
91.7509,2,175,736
91.7555,2,175,736
91.7634,2,175,736
91.7645,2,175,736
91.7649,2,175,736
91.7661,2,175,736
91.77,2,175,736
91.7715,2,175,736
91.7746,2,175,736
91.7762,2,175,736
91.7795,2,175,736
91.7818,2,175,736
91.7821,2,175,736
91.785,2,175,736
91.7856,2,175,736
91.7858,2,175,736
91.7896,2,175,736
91.7914,2,175,736
91.7919,2,175,736
91.7925,2,175,736
91.7949,2,175,736
91.8016,2,175,736
91.8026,2,175,736
91.8033,2,175,736
91.8044,2,175,736
91.805,2,175,736
91.8068,2,175,736
91.8074,2,175,736
91.8115,2,175,736
91.8123,2,175,736
91.8145,2,175,736
91.8146,2,175,736
91.8159,2,175,736
91.8161,2,175,736
91.8166,2,175,736
91.8175,2,175,736
91.8182,2,175,736
91.8187,2,175,736
91.8216,2,175,736
91.8218,2,175,736
91.8232,2,175,736
91.8236,2,175,736
91.8237,2,175,736
91.8252,2,175,736
91.8258,2,175,736
91.835,2,175,736
91.8379,2,175,736
91.8404,2,175,736
91.841,2,175,736
91.8538,2,175,736
91.8579,2,175,736
91.8604,2,175,736
91.8625,2,175,736
91.8626,2,175,736
91.863,2,175,736
91.8633,2,175,736
91.8636,2,175,736
91.8678,2,175,736
91.8692,2,175,736
91.8696,2,175,736
91.8707,2,175,736
91.8718,2,175,736
91.8736,2,175,736
91.8756,2,175,736
91.8756,2,175,736
91.879,2,175,736
91.8791,2,175,736
91.8801,2,175,736
91.8803,2,175,736
91.8827,2,175,736
91.8829,2,175,736
91.8853,2,175,736
91.8854,2,175,736
91.8885,2,175,736
91.8887,2,175,736
91.8917,2,175,736
91.896,2,175,736
91.8985,2,175,736
91.9032,2,175,736
91.9034,2,175,736
91.9042,2,175,736
91.9114,2,175,736
91.9143,2,175,736
91.9154,2,175,736
91.9177,2,175,736
91.9181,2,175,736
91.9186,2,175,736
91.9189,2,175,736
91.9218,2,175,736
91.9232,2,175,736
91.9241,2,175,736
91.9272,2,175,736
91.9275,2,175,736
91.9294,2,175,736
91.9304,2,175,736
91.9383,2,175,736
91.9414,1,175,736
91.9442,1,175,736
91.9475,1,175,736
91.9478,1,175,736
91.949,1,175,736
91.9571,1,175,736
91.9606,1,175,736
91.9606,1,175,736
91.961,1,175,736
91.9638,1,175,736
91.9658,1,175,736
91.9666,1,175,736
91.9706,1,175,736
91.9717,1,175,736
91.9728,1,175,736
91.9763,1,175,736
91.9764,1,175,736
91.981,1,175,736
91.9895,1,175,736
91.9909,1,175,736
91.9936,1,175,736
91.9941,1,175,736
91.999,1,175,736
92,1,175,736
92.0001,1,175,736
92.0013,1,175,736
92.0015,1,175,736
92.0029,1,175,736
92.0048,1,175,736
92.0083,1,175,736
92.009,1,175,736
92.0099,1,175,736
92.0117,1,175,736
92.0121,1,175,736
92.0135,1,175,736
92.0163,1,175,736
92.0163,1,175,736
92.0168,1,175,736
92.0168,2,175,737
92.0224,2,175,737
92.0233,2,175,737
92.0235,2,175,737
92.0247,2,175,737
92.0254,2,175,737
92.0268,2,175,737
92.029,2,175,737
92.0303,2,175,737
92.0346,2,175,737
92.035,2,175,737
92.0358,2,175,737
92.0359,2,175,737
92.0402,2,175,737
92.0442,2,175,737
92.0459,2,175,737
92.0461,2,175,737
92.0478,2,175,737
92.0481,2,175,737
92.0499,2,175,737
92.0545,2,175,737
92.0556,2,175,737
92.0602,2,175,737
92.0663,2,175,737
92.0712,2,175,737
92.072,2,175,737
92.0754,2,175,737
92.0787,2,175,737
92.0808,2,175,737
92.0821,2,175,737
92.0832,2,175,737
92.0842,2,175,737
92.0845,2,175,737
92.0852,2,175,737
92.0931,2,175,737
92.0946,2,175,737
92.096,2,175,737
92.0971,2,175,737
92.1019,2,175,737
92.1023,2,175,737
92.1043,2,175,737
92.1128,2,175,737
92.1152,2,175,737
92.1161,2,175,737
92.118,2,175,737
92.1187,2,175,737
92.1192,2,175,737
92.1194,3,175,738
92.1207,3,175,738
92.1262,3,175,738
92.1273,3,175,738
92.1283,3,175,738
92.1355,3,175,738
92.1367,3,175,738
92.1453,3,175,738
92.1453,3,175,738
92.1467,3,175,738
92.1471,3,175,738
92.1487,3,175,738
92.1491,3,175,738
92.1521,3,175,738
92.1558,3,175,738
92.1628,3,175,738
92.1653,4,175,739
92.1686,4,175,739
92.1691,4,175,739
92.1704,3,175,739
92.1726,2,175,739
92.1732,2,175,739
92.1743,2,175,739
92.1776,2,175,739
92.1787,2,175,739
92.1816,2,175,739
92.1835,2,175,739
92.1845,2,175,739
92.1847,2,175,739
92.1852,2,175,739
92.1874,2,175,739
92.1907,2,175,739
92.1921,2,175,739
92.1938,2,175,739
92.1938,2,175,739
92.1938,2,175,739
92.1945,2,175,739
92.196,2,175,739
92.1971,1,175,739
92.1986,1,175,739
92.2006,1,175,739
92.2007,1,175,739
92.2033,1,175,739
92.2041,1,175,739
92.209,1,175,739
92.2092,1,175,739
92.2159,1,175,739
92.2173,1,175,739
92.2175,1,175,739
92.2254,1,175,739
92.2276,1,175,739
92.229,1,175,739
92.2295,1,175,739
92.2309,1,175,739
92.2319,1,175,739
92.2345,1,175,739
92.2399,1,175,739
92.2411,1,175,739
92.2427,1,175,739
92.2437,1,175,739
92.2458,1,175,739
92.246,1,175,739
92.2479,1,175,739
92.2516,1,175,739
92.2523,1,175,739
92.2534,1,175,739
92.2541,1,175,739
92.2556,1,175,739
92.2556,1,175,739
92.2573,1,175,739
92.2577,1,175,739
92.263,1,175,739
92.2652,1,175,739
92.2656,1,175,739
92.2672,1,175,739
92.2675,1,175,739
92.2679,1,175,739
92.2703,1,175,739
92.2715,1,175,739
92.2718,1,175,739
92.2736,1,175,739
92.2767,1,175,739
92.2779,1,175,739
92.2791,1,175,739
92.2797,1,175,739
92.2848,1,175,739
92.2864,1,175,739
92.2881,1,175,739
92.2892,1,175,739
92.2895,1,175,739
92.2896,1,175,739
92.2905,1,175,739
92.2951,1,175,739
92.2955,1,175,739
92.2976,1,175,739
92.2978,1,175,739
92.3009,1,175,739
92.3025,1,175,739
92.3062,1,175,739
92.3089,1,175,739
92.3108,1,175,739
92.3131,1,175,739
92.3149,1,175,739
92.3179,1,175,739
92.3216,1,175,739
92.3222,1,175,739
92.3236,1,175,739
92.3242,1,175,739
92.3261,1,175,739
92.3307,1,175,739
92.3315,1,175,739
92.3319,1,175,739
92.3321,1,175,739
92.3381,1,175,739
92.339,1,175,739
92.3408,1,175,739
92.3414,1,175,739
92.3432,1,175,739
92.3452,1,175,739
92.3484,1,175,739
92.3513,1,175,739
92.3523,1,175,739
92.3549,1,175,739
92.3553,1,175,739
92.3567,1,175,739
92.3579,1,175,739
92.3628,1,175,739
92.3638,1,175,739
92.3643,1,175,739
92.365,1,175,739
92.3682,1,175,739
92.3732,1,175,739
92.3743,1,175,739
92.3766,1,175,739
92.3776,1,175,739
92.3804,1,175,739
92.381,1,175,739
92.3833,1,175,739
92.3848,1,175,739
92.3872,1,175,739
92.3918,1,175,739
92.3919,1,175,739
92.3922,1,175,739
92.3936,1,175,739
92.3971,1,175,739
92.398,1,175,739
92.4054,1,175,739
92.4061,1,175,739
92.4082,1,175,739
92.4086,1,175,739
92.4086,1,175,739
92.4094,1,175,739
92.4103,1,175,739
92.4154,1,175,739
92.4174,1,175,739
92.4194,1,175,739
92.4215,1,175,739
92.4225,1,175,739
92.4313,1,175,739
92.4333,1,175,739
92.4334,1,175,739
92.4343,1,175,739
92.4361,1,175,739
92.4428,1,175,739
92.4448,1,175,739
92.4492,1,175,739
92.4495,1,175,739
92.4521,1,175,739
92.4544,1,175,739
92.4573,1,175,739
92.4606,1,175,739
92.4637,1,175,739
92.4668,1,175,739
92.4693,1,175,739
92.4714,1,175,739
92.4718,1,175,739
92.4721,1,175,739
92.4723,1,175,739
92.4734,1,175,739
92.475,1,175,739
92.4753,1,175,739
92.4759,1,175,739
92.4768,1,175,739
92.4807,1,175,739
92.484,1,175,739
92.4849,1,175,739
92.4881,1,175,739
92.4906,1,175,739
92.4931,1,175,739
92.4941,1,175,739
92.5013,1,175,739
92.5027,1,175,739
92.5038,1,175,739
92.5054,1,175,739
92.5093,1,175,739
92.5172,1,175,739
92.5176,1,175,739
92.5292,1,175,739
92.5321,1,175,739
92.5322,1,175,739
92.5394,1,175,739
92.5399,1,175,739
92.5435,1,175,739
92.5446,1,175,739
92.5483,1,175,739
92.5486,1,175,739
92.5486,1,175,739
92.5516,1,175,739
92.5531,1,175,739
92.5664,1,175,739
92.5703,1,175,739
92.5728,1,175,739
92.5744,1,175,739
92.576,1,175,739
92.5807,1,175,739
92.5814,1,175,739
92.582,1,175,739
92.5866,1,175,739
92.5866,1,175,739
92.5867,2,175,740
92.5968,2,175,740
92.5978,2,175,740
92.5988,2,175,740
92.6008,2,175,740
92.6017,1,175,740
92.6059,1,175,740
92.6071,1,175,740
92.6122,1,175,740
92.614,1,175,740
92.6142,1,175,740
92.6146,1,175,740
92.6186,1,175,740
92.619,1,175,740
92.62,1,175,740
92.6209,1,175,740
92.6219,1,175,740
92.6227,1,175,740
92.6227,1,175,740
92.6235,1,175,740
92.625,1,175,740
92.6261,1,175,740
92.6291,1,175,740
92.6299,1,175,740
92.6339,1,175,740
92.6359,1,175,740
92.637,1,175,740
92.6403,1,175,740
92.6405,1,175,740
92.6414,1,175,740
92.6431,1,175,740
92.6431,1,175,740
92.6437,1,175,740
92.6443,1,175,740
92.6488,1,175,740
92.6497,1,175,740
92.65,1,175,740
92.6515,1,175,740
92.6532,1,175,740
92.6536,1,175,740
92.6573,1,175,740
92.6601,1,175,740
92.6656,1,175,740
92.6664,1,175,740
92.6714,1,175,740
92.6723,1,175,740
92.6729,1,175,740
92.6827,2,175,741
92.6842,2,175,741
92.6864,2,175,741
92.6903,2,175,741
92.6937,2,175,741
92.6967,2,175,741
92.7064,2,175,741
92.7082,2,175,741
92.7099,2,175,741
92.711,2,175,741
92.7113,2,175,741
92.7143,2,175,741
92.7144,2,175,741
92.7161,2,175,741
92.7226,2,175,741
92.7226,2,175,741
92.723,2,175,741
92.7231,2,175,741
92.7254,2,175,741
92.728,2,175,741
92.7283,2,175,741
92.7346,3,175,742
92.7375,3,175,742
92.7389,3,175,742
92.7395,3,175,742
92.74,3,175,742
92.74,3,175,742
92.7425,3,175,742
92.7432,3,175,742
92.7443,3,175,742
92.7508,3,175,742
92.7562,3,175,742
92.7609,3,175,742
92.7637,3,175,742
92.7655,3,175,742
92.7732,3,175,742
92.7738,3,175,742
92.7748,3,175,742
92.7767,3,175,742
92.7777,3,175,742
92.7788,3,175,742
92.7805,3,175,742
92.7819,3,175,742
92.7857,3,175,742
92.7892,3,175,742
92.7917,3,175,742
92.7928,3,175,742
92.7933,3,175,742
92.796,2,175,742
92.7973,2,175,742
92.798,2,175,742
92.8003,2,175,742
92.8014,2,175,742
92.8047,2,175,742
92.8054,2,175,742
92.8058,2,175,742
92.8065,2,175,742
92.8066,2,175,742
92.8084,2,175,742
92.8089,2,175,742
92.8089,2,175,742
92.8089,2,175,742
92.8093,2,175,742
92.8145,2,175,742
92.8196,2,175,742
92.8291,2,175,742
92.8304,2,175,742
92.8361,2,175,742
92.8361,2,175,742
92.8373,2,175,742
92.8391,2,175,742
92.8452,2,175,742
92.8475,2,175,742
92.849,2,175,742
92.8523,2,175,742
92.855,3,175,743
92.8597,3,175,743
92.8618,3,175,743
92.8631,3,175,743
92.8653,3,175,743
92.8691,3,175,743
92.8691,3,175,743
92.8716,3,175,743
92.8734,3,175,743
92.8748,3,175,743
92.8753,3,175,743
92.8794,3,175,743
92.8796,3,175,743
92.8867,3,175,743
92.8938,3,175,743
92.894,3,175,743
92.8961,3,175,743
92.8964,3,175,743
92.8969,3,175,743
92.8986,3,175,743
92.9044,3,175,743
92.9111,3,175,743
92.9114,3,175,743
92.913,3,175,743
92.9161,3,175,743
92.9183,3,175,743
92.9195,3,175,743
92.9198,4,175,744
92.9201,4,175,744
92.9211,4,175,744
92.9229,4,175,744
92.9265,4,175,744
92.9287,4,175,744
92.9297,4,175,744
92.9313,4,175,744
92.9316,4,175,744
92.9356,4,175,744
92.9357,4,175,744
92.9367,4,175,744
92.9387,4,175,744
92.94,4,175,744
92.9403,4,175,744
92.9405,4,175,744
92.9452,4,175,744
92.9466,4,175,744
92.9473,4,175,744
92.9486,4,175,744
92.9513,4,175,744
92.9536,4,175,744
92.9584,4,175,744
92.9621,4,175,744
92.9651,4,175,744
92.9671,4,175,744
92.9671,5,176,744
92.9675,5,176,744
92.9689,5,176,744
92.969,5,176,744
92.97,4,176,744
92.9707,4,176,744
92.9715,4,176,744
92.9728,4,176,744
92.973,4,176,744
92.9769,4,176,744
92.9787,4,176,744
92.9814,4,176,744
92.9822,4,176,744
92.9843,4,176,744
92.9864,4,176,744
92.9926,4,176,744
92.994,4,176,744
92.9957,4,176,744
92.9972,4,176,744
93.0009,4,176,744
93.0012,4,176,744
93.0072,4,176,744
93.0077,4,176,744
93.0095,4,176,744
93.0111,4,176,745
93.0112,4,176,745
93.0154,4,176,745
93.0162,4,176,745
93.0163,4,176,745
93.0175,4,176,745
93.0186,3,176,745
93.0221,3,176,745
93.0245,3,176,745
93.0314,3,176,745
93.0337,3,176,745
93.0339,3,176,745
93.0343,3,176,745
93.0385,4,176,746
93.0393,4,176,746
93.0401,4,176,746
93.0422,4,176,746
93.0423,4,176,746
93.0424,4,176,746
93.0439,4,176,746
93.0471,3,176,746
93.0506,3,176,746
93.0559,3,176,746
93.06,3,176,746
93.0613,3,176,746
93.0615,3,176,746
93.0615,3,176,746
93.0621,3,176,746
93.0636,3,176,746
93.0656,3,176,746
93.0658,3,176,746
93.0674,3,176,746
93.0701,3,176,746
93.0716,3,176,746
93.0728,3,176,746
93.0783,3,176,746
93.0787,4,176,747
93.0804,4,176,747
93.0815,4,176,747
93.0827,4,176,747
93.083,4,176,747
93.0837,4,176,747
93.0842,4,176,747
93.0851,4,176,747
93.0855,4,176,747
93.086,4,176,747
93.0873,4,176,747
93.0909,4,176,747
93.0924,4,176,747
93.0937,4,176,747
93.0942,3,176,747
93.0974,3,176,747
93.0987,3,176,747
93.0988,3,176,747
93.0993,3,176,747
93.101,3,176,747
93.1013,3,176,747
93.1025,3,176,747
93.1034,3,176,747
93.104,3,176,747
93.1042,3,176,747
93.1046,4,177,747
93.1064,5,177,748
93.1133,5,177,748
93.1139,5,177,748
93.114,6,177,749
93.116,6,177,749
93.1166,6,177,749
93.1179,6,177,749
93.1232,6,177,749
93.1249,6,177,749
93.1265,6,177,749
93.1269,6,177,749
93.1273,6,177,749
93.1274,6,177,749
93.1369,6,177,749
93.1378,6,177,749
93.1392,6,177,749
93.1428,6,177,749
93.1439,6,177,749
93.1482,6,177,749
93.1502,6,177,749
93.1506,6,177,749
93.1514,6,177,749
93.1542,6,177,749
93.155,6,177,749
93.1552,7,177,750
93.1564,7,177,750
93.1565,6,177,750
93.1583,6,177,750
93.1585,6,177,750
93.159,6,177,750
93.1661,6,177,750
93.1676,6,177,750
93.1693,6,177,750
93.176,6,177,750
93.1774,6,177,750
93.1779,6,177,750
93.1874,6,177,750
93.1922,6,177,750
93.1946,6,177,750
93.1955,6,177,750
93.1972,6,177,750
93.1998,6,177,750
93.2,6,177,750
93.2049,6,177,750
93.205,6,177,750
93.2107,5,177,750
93.211,5,177,750
93.2113,5,177,750
93.2124,5,177,750
93.2125,5,177,750
93.2126,5,177,750
93.2129,5,177,750
93.2139,5,177,750
93.214,5,177,750
93.2158,5,177,750
93.2172,5,177,750
93.2184,5,177,750
93.221,5,177,750
93.2239,5,177,750
93.2285,5,177,750
93.2307,4,177,750
93.2321,4,177,750
93.2351,4,177,750
93.2357,4,177,750
93.2358,4,177,750
93.2364,4,177,750
93.2368,4,177,750
93.2377,4,177,750
93.2379,4,177,750
93.2428,4,177,750
93.252,4,177,750
93.2523,4,177,750
93.2528,4,177,750
93.2535,4,177,750
93.2549,4,177,750
93.2576,3,177,750
93.2609,3,177,750
93.2633,3,177,750
93.2641,3,177,750
93.2722,3,177,750
93.2773,3,177,750
93.2783,3,177,750
93.2809,3,177,750
93.2859,3,177,750
93.2869,3,177,750
93.2874,3,177,750
93.2963,3,177,750
93.2964,3,177,750
93.303,3,177,750
93.303,3,177,750
93.3035,3,177,750
93.305,3,177,750
93.3087,3,177,750
93.3208,3,177,750
93.3276,3,177,750
93.3281,3,177,750
93.3295,3,177,750
93.3335,3,177,750
93.3356,3,177,750
93.3398,3,177,750
93.34,3,177,750
93.3407,4,177,751
93.3422,3,177,751
93.3426,3,177,751
93.3428,3,177,751
93.3453,3,177,751
93.3457,3,177,751
93.3468,3,177,751
93.3488,3,177,751
93.3507,3,177,751
93.3562,2,177,751
93.3593,2,177,751
93.3601,2,177,751
93.3654,3,177,752
93.3655,3,177,752
93.3685,3,177,752
93.3699,3,177,752
93.3737,3,177,752
93.3769,3,177,752
93.3784,3,177,752
93.3797,3,177,752
93.3801,3,177,752
93.3871,3,177,752
93.3876,3,177,752
93.3958,3,177,752
93.4025,3,177,752
93.4045,3,177,752
93.4068,3,177,752
93.4084,3,177,752
93.4104,3,177,752
93.4104,3,177,752
93.4111,3,177,752
93.4134,3,177,752
93.4142,3,177,752
93.4199,3,177,752
93.4201,3,177,752
93.4206,3,177,752
93.4214,3,177,752
93.4216,3,177,752
93.4303,3,177,752
93.432,3,177,752
93.4462,3,177,752
93.4467,4,178,752
93.4495,5,179,752
93.4497,5,179,752
93.4581,5,179,752
93.4585,5,179,752
93.459,5,179,752
93.4601,5,179,752
93.4609,5,179,752
93.4613,4,179,752
93.4692,4,179,752
93.4712,4,179,752
93.4773,4,179,752
93.4791,4,179,752
93.4799,4,179,752
93.4819,4,179,752
93.4832,4,179,752
93.4847,4,179,752
93.4875,4,179,752
93.4904,4,179,752
93.4916,4,179,752
93.4976,4,179,752
93.4984,3,179,752
93.4985,3,179,752
93.499,3,179,752
93.5018,3,179,752
93.5044,3,179,752
93.5049,3,179,752
93.5058,3,179,752
93.5071,3,179,752
93.5073,3,179,752
93.5102,3,179,752
93.5165,3,179,752
93.5187,3,179,752
93.5211,3,179,752
93.5227,3,179,752
93.5301,3,179,752
93.5306,3,179,752
93.5338,3,179,752
93.5347,3,179,752
93.5348,3,179,752
93.5353,3,179,752
93.537,3,179,752
93.5383,3,179,752
93.5392,3,179,752
93.5393,3,179,752
93.5417,3,179,752
93.5419,3,179,752
93.5429,3,179,752
93.5455,3,179,752
93.5508,3,179,752
93.555,3,179,752
93.5573,3,179,752
93.5586,3,179,752
93.5594,3,179,752
93.5616,3,179,752
93.5703,3,179,752
